client_id,sex,birth,age,s_idclient
c_1049,m,1966.0,56.0,c
c_628,m,1991.0,31.0,c
c_7569,f,2004.0,18.0,c
c_7541,m,1995.0,27.0,c
c_8425,f,1953.0,69.0,c
c_6075,f,1981.0,41.0,c
c_3889,m,1955.0,67.0,c
c_4614,m,1965.0,57.0,c
c_2869,m,1988.0,34.0,c
c_3920,m,1956.0,66.0,c
c_4670,f,1965.0,57.0,c
c_1236,m,1987.0,35.0,c
c_4598,f,1992.0,30.0,c
c_211,f,1991.0,31.0,c
c_2156,m,1978.0,44.0,c
c_2493,f,1998.0,24.0,c
c_2939,f,1987.0,35.0,c
c_4318,m,1971.0,51.0,c
c_4336,m,1994.0,28.0,c
c_1674,f,2000.0,22.0,c
c_6520,m,1957.0,65.0,c
c_4758,f,1994.0,28.0,c
c_5005,f,1992.0,30.0,c
c_7393,m,1992.0,30.0,c
c_6949,m,1967.0,55.0,c
c_6227,m,2001.0,21.0,c
c_3604,m,1974.0,48.0,c
c_6996,f,1968.0,54.0,c
c_2,m,1976.0,46.0,c
c_5754,m,1992.0,30.0,c
c_902,m,1966.0,56.0,c
c_3464,f,1974.0,48.0,c
c_7984,m,1981.0,41.0,c
c_1643,f,1986.0,36.0,c
c_1750,m,1966.0,56.0,c
c_8418,m,1984.0,38.0,c
c_96,f,1969.0,53.0,c
c_7191,f,1947.0,75.0,c
c_377,f,1991.0,31.0,c
c_5769,m,1965.0,57.0,c
c_5654,m,1966.0,56.0,c
c_8463,f,1967.0,55.0,c
c_6258,f,1980.0,42.0,c
c_7683,f,1973.0,49.0,c
c_6148,f,1983.0,39.0,c
c_1358,f,2004.0,18.0,c
c_5393,f,2004.0,18.0,c
c_5562,f,1938.0,84.0,c
c_4689,f,1970.0,52.0,c
c_2224,m,1972.0,50.0,c
c_3726,f,1988.0,34.0,c
c_4603,m,1961.0,61.0,c
c_7256,m,1996.0,26.0,c
c_2521,f,1995.0,27.0,c
c_1789,m,1972.0,50.0,c
c_491,f,1956.0,66.0,c
c_8316,f,1981.0,41.0,c
c_4700,f,1978.0,44.0,c
c_6356,f,1949.0,73.0,c
c_8339,f,1971.0,51.0,c
c_4155,m,1956.0,66.0,c
c_5278,f,2004.0,18.0,c
c_722,f,1987.0,35.0,c
c_22,m,1993.0,29.0,c
c_6504,f,1956.0,66.0,c
c_6602,m,1966.0,56.0,c
c_5267,f,1999.0,23.0,c
c_7051,f,1995.0,27.0,c
c_1800,m,1952.0,70.0,c
c_1791,m,1979.0,43.0,c
c_6433,f,1960.0,62.0,c
c_8426,m,2004.0,18.0,c
c_1067,f,1987.0,35.0,c
c_2604,m,1956.0,66.0,c
c_3594,m,1970.0,52.0,c
c_7591,m,1976.0,46.0,c
c_5125,f,1956.0,66.0,c
c_7999,f,1991.0,31.0,c
c_5690,f,2004.0,18.0,c
c_2495,f,1957.0,65.0,c
c_519,f,1954.0,68.0,c
c_4448,m,1990.0,32.0,c
c_4427,m,1960.0,62.0,c
c_2233,f,1986.0,36.0,c
c_3187,m,1996.0,26.0,c
c_999,m,1964.0,58.0,c
c_8235,f,1992.0,30.0,c
c_887,m,1976.0,46.0,c
c_4673,m,1992.0,30.0,c
c_2647,f,1961.0,61.0,c
c_6802,m,1983.0,39.0,c
c_4105,m,1985.0,37.0,c
c_8268,m,1998.0,24.0,c
c_7860,f,1987.0,35.0,c
c_7455,m,1989.0,33.0,c
c_4342,f,2000.0,22.0,c
c_6346,m,2004.0,18.0,c
c_4203,f,1944.0,78.0,c
c_3626,f,1962.0,60.0,c
c_6357,m,1940.0,82.0,c
c_102,m,1982.0,40.0,c
c_7057,f,1982.0,40.0,c
c_358,f,1974.0,48.0,c
c_5688,m,1997.0,25.0,c
c_1879,f,1973.0,49.0,c
c_5592,m,1989.0,33.0,c
c_1201,m,1991.0,31.0,c
c_6565,f,1989.0,33.0,c
c_867,m,1980.0,42.0,c
c_8427,f,1967.0,55.0,c
c_1493,m,1949.0,73.0,c
c_6721,f,1965.0,57.0,c
c_4044,m,1967.0,55.0,c
c_7173,m,1973.0,49.0,c
c_8043,f,1977.0,45.0,c
c_4529,m,1968.0,54.0,c
c_4617,f,1996.0,26.0,c
c_1524,f,1990.0,32.0,c
c_2853,m,1979.0,43.0,c
c_4074,m,1967.0,55.0,c
c_1492,m,1982.0,40.0,c
c_45,m,1975.0,47.0,c
c_3237,f,1967.0,55.0,c
c_5748,f,1998.0,24.0,c
c_196,f,1961.0,61.0,c
c_463,f,1968.0,54.0,c
c_2668,m,1966.0,56.0,c
c_2919,m,1969.0,53.0,c
c_7708,m,1988.0,34.0,c
c_5651,m,1964.0,58.0,c
c_6132,m,1984.0,38.0,c
c_741,f,1987.0,35.0,c
c_7908,f,2001.0,21.0,c
c_8060,f,1979.0,43.0,c
c_7875,m,2004.0,18.0,c
c_6506,f,1988.0,34.0,c
c_1374,m,1955.0,67.0,c
c_3778,f,1944.0,78.0,c
c_751,m,1962.0,60.0,c
c_7609,m,1992.0,30.0,c
c_6767,f,1986.0,36.0,c
c_7901,m,1970.0,52.0,c
c_4491,f,1984.0,38.0,c
c_5939,f,1996.0,26.0,c
c_3021,f,1954.0,68.0,c
c_6876,f,1995.0,27.0,c
c_6740,f,1967.0,55.0,c
c_1380,f,1972.0,50.0,c
c_1849,f,1968.0,54.0,c
c_6252,m,1977.0,45.0,c
c_5780,m,1950.0,72.0,c
c_6202,f,2003.0,19.0,c
c_7763,f,1990.0,32.0,c
c_7135,m,1996.0,26.0,c
c_292,f,1971.0,51.0,c
c_3617,f,1950.0,72.0,c
c_4019,m,1991.0,31.0,c
c_157,m,1971.0,51.0,c
c_7665,m,1968.0,54.0,c
c_6594,m,1964.0,58.0,c
c_1569,m,1964.0,58.0,c
c_6042,f,1962.0,60.0,c
c_4718,f,1995.0,27.0,c
c_2112,m,1995.0,27.0,c
c_4945,f,1968.0,54.0,c
c_6044,f,1956.0,66.0,c
c_7896,m,1977.0,45.0,c
c_7231,f,1971.0,51.0,c
c_4412,m,1956.0,66.0,c
c_3279,f,1975.0,47.0,c
c_964,m,1997.0,25.0,c
c_6557,m,1958.0,64.0,c
c_287,m,2000.0,22.0,c
c_5578,m,1953.0,69.0,c
c_2070,m,2003.0,19.0,c
c_3609,f,2004.0,18.0,c
c_1539,f,1975.0,47.0,c
c_409,f,1956.0,66.0,c
c_4489,f,2003.0,19.0,c
c_2541,f,2003.0,19.0,c
c_5504,f,1973.0,49.0,c
c_4685,f,1962.0,60.0,c
c_1770,m,1978.0,44.0,c
c_2246,f,2004.0,18.0,c
c_5767,f,1979.0,43.0,c
c_139,f,1998.0,24.0,c
c_7580,f,1999.0,23.0,c
c_4153,f,1988.0,34.0,c
c_723,f,2003.0,19.0,c
c_3948,f,2004.0,18.0,c
c_6668,f,2004.0,18.0,c
c_7438,m,1997.0,25.0,c
c_2239,m,1989.0,33.0,c
c_7698,f,1956.0,66.0,c
c_5491,m,1969.0,53.0,c
c_5380,m,1974.0,48.0,c
c_2537,f,1967.0,55.0,c
c_7126,f,1993.0,29.0,c
c_2877,m,1987.0,35.0,c
c_8164,m,1956.0,66.0,c
c_2077,f,1984.0,38.0,c
c_1895,f,1999.0,23.0,c
c_627,f,1972.0,50.0,c
c_7160,m,1975.0,47.0,c
c_6674,m,2001.0,21.0,c
c_4476,f,1977.0,45.0,c
c_5464,m,1993.0,29.0,c
c_5147,m,1952.0,70.0,c
c_482,f,1959.0,63.0,c
c_304,f,1988.0,34.0,c
c_6030,m,1966.0,56.0,c
c_7419,f,1963.0,59.0,c
c_1604,f,2002.0,20.0,c
c_8071,f,2004.0,18.0,c
c_5047,f,1969.0,53.0,c
c_7146,m,1971.0,51.0,c
c_5855,m,1965.0,57.0,c
c_2022,f,1970.0,52.0,c
c_8529,f,1963.0,59.0,c
c_6580,f,1952.0,70.0,c
c_5002,f,1956.0,66.0,c
c_8330,f,1956.0,66.0,c
c_1023,m,1999.0,23.0,c
c_5563,m,1998.0,24.0,c
c_7246,m,1976.0,46.0,c
c_1245,m,1989.0,33.0,c
c_6675,m,2003.0,19.0,c
c_6748,m,1983.0,39.0,c
c_5927,m,1995.0,27.0,c
c_239,f,1973.0,49.0,c
c_5,f,1994.0,28.0,c
c_5650,m,1974.0,48.0,c
c_2766,f,1996.0,26.0,c
c_3345,f,2000.0,22.0,c
c_6778,m,1958.0,64.0,c
c_4359,f,1974.0,48.0,c
c_483,m,1995.0,27.0,c
c_5114,f,1995.0,27.0,c
c_8274,f,1975.0,47.0,c
c_1762,m,1980.0,42.0,c
c_5857,f,2003.0,19.0,c
c_1555,m,2003.0,19.0,c
c_4428,m,1968.0,54.0,c
c_2172,f,2004.0,18.0,c
c_6391,m,1957.0,65.0,c
c_1959,f,1989.0,33.0,c
c_1808,m,2004.0,18.0,c
c_3761,f,2002.0,20.0,c
c_6614,f,2004.0,18.0,c
c_5793,f,1960.0,62.0,c
c_2942,m,1960.0,62.0,c
c_8496,m,1976.0,46.0,c
c_790,f,1952.0,70.0,c
c_3138,m,1967.0,55.0,c
c_1420,m,2004.0,18.0,c
c_8521,f,1991.0,31.0,c
c_7606,m,1970.0,52.0,c
c_2785,f,2004.0,18.0,c
c_8576,m,1998.0,24.0,c
c_7759,f,1972.0,50.0,c
c_5888,m,1946.0,76.0,c
c_5095,f,1979.0,43.0,c
c_7351,m,1999.0,23.0,c
c_1179,m,2002.0,20.0,c
c_5323,m,1998.0,24.0,c
c_3805,m,1964.0,58.0,c
c_3189,f,1967.0,55.0,c
c_2878,m,1959.0,63.0,c
c_4855,m,1985.0,37.0,c
c_5148,f,1994.0,28.0,c
c_3649,f,1947.0,75.0,c
c_2453,m,1996.0,26.0,c
c_1872,f,1967.0,55.0,c
c_4572,m,2003.0,19.0,c
c_7519,m,1982.0,40.0,c
c_6032,f,1995.0,27.0,c
c_40,m,1989.0,33.0,c
c_353,m,1930.0,92.0,c
c_7588,f,2004.0,18.0,c
c_3482,m,1988.0,34.0,c
c_8616,m,1984.0,38.0,c
c_306,f,1987.0,35.0,c
c_5212,f,1979.0,43.0,c
c_5192,m,1965.0,57.0,c
c_1545,m,1973.0,49.0,c
c_3162,f,1963.0,59.0,c
c_3333,f,1978.0,44.0,c
c_29,m,1993.0,29.0,c
c_7456,f,1985.0,37.0,c
c_2765,f,1984.0,38.0,c
c_4485,f,1977.0,45.0,c
c_8303,m,1990.0,32.0,c
c_2437,f,1937.0,85.0,c
c_7276,m,1962.0,60.0,c
c_4705,f,1964.0,58.0,c
c_7174,f,1934.0,88.0,c
c_2000,m,1964.0,58.0,c
c_6690,m,1982.0,40.0,c
c_5576,m,1974.0,48.0,c
c_6251,f,1958.0,64.0,c
c_3537,f,1998.0,24.0,c
c_2649,m,1967.0,55.0,c
c_1927,m,1935.0,87.0,c
c_6086,m,1956.0,66.0,c
c_3957,m,1945.0,77.0,c
c_7964,f,2004.0,18.0,c
c_2875,m,1974.0,48.0,c
c_1413,m,1980.0,42.0,c
c_608,f,1979.0,43.0,c
c_4615,m,1960.0,62.0,c
c_182,f,1984.0,38.0,c
c_6333,m,1984.0,38.0,c
c_1095,f,1991.0,31.0,c
c_2739,f,1959.0,63.0,c
c_7068,f,1967.0,55.0,c
c_2078,f,1994.0,28.0,c
c_4294,m,1957.0,65.0,c
c_1567,m,1966.0,56.0,c
c_5806,m,1978.0,44.0,c
c_6722,m,1993.0,29.0,c
c_2795,f,1978.0,44.0,c
c_7603,m,1953.0,69.0,c
c_6933,m,1993.0,29.0,c
c_1622,m,1959.0,63.0,c
c_6549,f,2002.0,20.0,c
c_5263,m,1998.0,24.0,c
c_2283,m,1976.0,46.0,c
c_4638,f,1978.0,44.0,c
c_6385,m,1981.0,41.0,c
c_5299,f,1967.0,55.0,c
c_7914,m,1952.0,70.0,c
c_2119,f,1943.0,79.0,c
c_3578,m,2000.0,22.0,c
c_4964,f,1982.0,40.0,c
c_8292,f,1999.0,23.0,c
c_7327,f,2001.0,21.0,c
c_961,f,1994.0,28.0,c
c_2770,f,1978.0,44.0,c
c_1552,f,1971.0,51.0,c
c_4215,f,1980.0,42.0,c
c_6817,f,2004.0,18.0,c
c_5962,f,1997.0,25.0,c
c_533,m,2004.0,18.0,c
c_6287,f,1979.0,43.0,c
c_8378,m,1981.0,41.0,c
c_505,m,1959.0,63.0,c
c_2010,m,1975.0,47.0,c
c_5312,m,1977.0,45.0,c
c_1932,f,1996.0,26.0,c
c_4928,f,1962.0,60.0,c
c_918,f,1962.0,60.0,c
c_5607,m,1950.0,72.0,c
c_591,f,1973.0,49.0,c
c_2764,m,1986.0,36.0,c
c_8081,f,1964.0,58.0,c
c_7687,f,1952.0,70.0,c
c_927,f,1986.0,36.0,c
c_2355,f,1965.0,57.0,c
c_584,f,2004.0,18.0,c
c_7238,m,1967.0,55.0,c
c_1984,f,1996.0,26.0,c
c_6299,f,1976.0,46.0,c
c_4234,m,2004.0,18.0,c
c_4925,m,1988.0,34.0,c
c_7625,m,1987.0,35.0,c
c_5003,m,1965.0,57.0,c
c_4180,m,1979.0,43.0,c
c_5839,m,1963.0,59.0,c
c_132,f,1995.0,27.0,c
c_593,m,1958.0,64.0,c
c_6851,m,1986.0,36.0,c
c_2630,f,1951.0,71.0,c
c_2396,f,2001.0,21.0,c
c_122,m,1980.0,42.0,c
c_3909,m,1997.0,25.0,c
c_5099,m,1939.0,83.0,c
c_2684,f,1999.0,23.0,c
c_7961,m,1975.0,47.0,c
c_19,f,1968.0,54.0,c
c_5809,m,1977.0,45.0,c
c_4883,f,1997.0,25.0,c
c_2209,f,1973.0,49.0,c
c_4595,m,1992.0,30.0,c
c_5904,m,1970.0,52.0,c
c_7671,m,2004.0,18.0,c
c_6451,f,1975.0,47.0,c
c_355,m,1971.0,51.0,c
c_4245,m,2003.0,19.0,c
c_826,f,2004.0,18.0,c
c_4816,f,1987.0,35.0,c
c_3758,f,1960.0,62.0,c
c_3367,f,1956.0,66.0,c
c_3202,m,1954.0,68.0,c
c_3265,f,1983.0,39.0,c
c_6921,m,1974.0,48.0,c
c_4125,m,1979.0,43.0,c
c_7804,m,1986.0,36.0,c
c_4528,m,1988.0,34.0,c
c_5764,f,2003.0,19.0,c
c_6801,f,1988.0,34.0,c
c_552,m,1969.0,53.0,c
c_684,f,1967.0,55.0,c
c_4660,m,1969.0,53.0,c
c_8228,f,1979.0,43.0,c
c_4736,f,1980.0,42.0,c
c_3600,m,1975.0,47.0,c
c_3206,m,1959.0,63.0,c
c_129,m,1959.0,63.0,c
c_5946,f,2003.0,19.0,c
c_1300,f,1994.0,28.0,c
c_3133,m,1972.0,50.0,c
c_4098,m,1978.0,44.0,c
c_1921,m,1985.0,37.0,c
c_4496,m,1947.0,75.0,c
c_6622,m,1988.0,34.0,c
c_5209,m,1994.0,28.0,c
c_7404,m,1976.0,46.0,c
c_1711,m,1968.0,54.0,c
c_3748,f,1993.0,29.0,c
c_7310,m,1979.0,43.0,c
c_1150,m,1977.0,45.0,c
c_8544,m,1957.0,65.0,c
c_6808,f,1967.0,55.0,c
c_7122,f,1978.0,44.0,c
c_1605,m,1995.0,27.0,c
c_2713,f,1970.0,52.0,c
c_3491,f,1995.0,27.0,c
c_7322,f,1960.0,62.0,c
c_2451,m,1947.0,75.0,c
c_7761,m,1996.0,26.0,c
c_5736,f,1995.0,27.0,c
c_3755,m,1979.0,43.0,c
c_630,m,1958.0,64.0,c
c_6495,f,1996.0,26.0,c
c_2257,m,1975.0,47.0,c
c_4868,f,1984.0,38.0,c
c_2769,m,1988.0,34.0,c
c_7867,m,2000.0,22.0,c
c_3704,m,1978.0,44.0,c
c_2104,m,2003.0,19.0,c
c_7884,m,1968.0,54.0,c
c_3997,f,2000.0,22.0,c
c_1278,m,1987.0,35.0,c
c_6959,f,1979.0,43.0,c
c_2526,f,1982.0,40.0,c
c_3283,m,1957.0,65.0,c
c_5178,f,1966.0,56.0,c
c_2572,f,1978.0,44.0,c
c_3046,f,1958.0,64.0,c
c_2247,f,1987.0,35.0,c
c_1697,f,1952.0,70.0,c
c_896,f,1977.0,45.0,c
c_2211,f,1999.0,23.0,c
c_6896,f,1992.0,30.0,c
c_4235,m,1998.0,24.0,c
c_6909,m,1981.0,41.0,c
c_4017,m,1969.0,53.0,c
c_6260,m,1999.0,23.0,c
c_6514,f,2001.0,21.0,c
c_8170,m,1985.0,37.0,c
c_1019,f,1948.0,74.0,c
c_1498,f,1943.0,79.0,c
c_5432,f,1933.0,89.0,c
c_512,m,1965.0,57.0,c
c_7589,f,2000.0,22.0,c
c_1991,m,1990.0,32.0,c
c_8263,m,1957.0,65.0,c
c_5735,f,1996.0,26.0,c
c_4770,m,1970.0,52.0,c
c_1682,f,2003.0,19.0,c
c_793,f,1974.0,48.0,c
c_8013,f,1979.0,43.0,c
c_6341,m,1975.0,47.0,c
c_6597,f,1974.0,48.0,c
c_3744,f,1986.0,36.0,c
c_4728,m,1954.0,68.0,c
c_6953,m,1959.0,63.0,c
c_8385,m,1980.0,42.0,c
c_6097,m,1972.0,50.0,c
c_2346,f,1954.0,68.0,c
c_7571,m,1966.0,56.0,c
c_4565,m,2004.0,18.0,c
c_4623,m,1976.0,46.0,c
c_3129,f,1982.0,40.0,c
c_1508,f,1996.0,26.0,c
c_1943,f,2004.0,18.0,c
c_3191,f,1984.0,38.0,c
c_7741,m,2002.0,20.0,c
c_8264,f,1990.0,32.0,c
c_1053,m,1999.0,23.0,c
c_1676,f,1965.0,57.0,c
c_5012,f,1960.0,62.0,c
c_3963,m,1987.0,35.0,c
c_5541,f,1977.0,45.0,c
c_8460,m,1960.0,62.0,c
c_7023,f,1940.0,82.0,c
c_2985,m,1964.0,58.0,c
c_2159,f,1970.0,52.0,c
c_117,f,1988.0,34.0,c
c_4548,f,1949.0,73.0,c
c_4347,f,2003.0,19.0,c
c_7695,m,1978.0,44.0,c
c_718,m,2004.0,18.0,c
c_3177,m,1978.0,44.0,c
c_3198,f,2004.0,18.0,c
c_1737,m,1973.0,49.0,c
c_2114,m,1956.0,66.0,c
c_1564,f,2004.0,18.0,c
c_2251,m,1968.0,54.0,c
c_5333,m,1997.0,25.0,c
c_7895,f,1959.0,63.0,c
c_411,m,1996.0,26.0,c
c_6095,f,1996.0,26.0,c
c_4495,f,1970.0,52.0,c
c_3111,m,1981.0,41.0,c
c_1129,f,1984.0,38.0,c
c_3938,f,2004.0,18.0,c
c_90,m,2001.0,21.0,c
c_5746,m,1982.0,40.0,c
c_7614,m,1995.0,27.0,c
c_994,f,2002.0,20.0,c
c_1274,f,1968.0,54.0,c
c_4200,f,1966.0,56.0,c
c_4965,f,1996.0,26.0,c
c_6942,f,1974.0,48.0,c
c_582,f,1941.0,81.0,c
c_7955,f,1994.0,28.0,c
c_2671,m,1986.0,36.0,c
c_6372,f,1993.0,29.0,c
c_7809,m,1981.0,41.0,c
c_7332,f,1955.0,67.0,c
c_5408,m,1979.0,43.0,c
c_5319,m,1996.0,26.0,c
c_7872,m,1982.0,40.0,c
c_4715,m,1995.0,27.0,c
c_6515,m,2004.0,18.0,c
c_2778,m,1965.0,57.0,c
c_3959,m,1991.0,31.0,c
c_3408,m,1949.0,73.0,c
c_2202,m,2004.0,18.0,c
c_51,m,1975.0,47.0,c
c_7729,f,1987.0,35.0,c
c_5500,m,2004.0,18.0,c
c_6846,m,1974.0,48.0,c
c_5157,f,1979.0,43.0,c
c_8220,m,1996.0,26.0,c
c_587,m,1993.0,29.0,c
c_8400,m,1975.0,47.0,c
c_4692,m,1981.0,41.0,c
c_8392,f,1978.0,44.0,c
c_1848,m,2001.0,21.0,c
c_6129,m,1989.0,33.0,c
c_7361,f,1988.0,34.0,c
c_2285,f,1977.0,45.0,c
c_1232,f,1960.0,62.0,c
c_6589,m,1977.0,45.0,c
c_5030,f,1973.0,49.0,c
c_1470,m,1938.0,84.0,c
c_5317,m,1963.0,59.0,c
c_1874,m,1996.0,26.0,c
c_4039,f,1976.0,46.0,c
c_1477,f,1973.0,49.0,c
c_830,f,1981.0,41.0,c
c_2693,m,1938.0,84.0,c
c_2737,m,1998.0,24.0,c
c_1843,m,1995.0,27.0,c
c_8533,m,1972.0,50.0,c
c_1785,m,1985.0,37.0,c
c_3321,f,1988.0,34.0,c
c_6753,f,1991.0,31.0,c
c_6716,f,1988.0,34.0,c
c_302,f,2001.0,21.0,c
c_1718,f,1973.0,49.0,c
c_5779,m,2000.0,22.0,c
c_6990,f,1986.0,36.0,c
c_1899,f,1991.0,31.0,c
c_3653,m,1962.0,60.0,c
c_8001,f,1988.0,34.0,c
c_2307,f,1974.0,48.0,c
c_315,m,1971.0,51.0,c
c_7158,m,2004.0,18.0,c
c_6968,f,1947.0,75.0,c
c_1861,m,1994.0,28.0,c
c_4970,m,1978.0,44.0,c
c_316,f,1966.0,56.0,c
c_5750,m,1944.0,78.0,c
c_8040,f,1987.0,35.0,c
c_7461,f,2003.0,19.0,c
c_7577,m,1992.0,30.0,c
c_4980,f,1936.0,86.0,c
c_1726,m,1965.0,57.0,c
c_1650,m,1974.0,48.0,c
c_1585,m,1970.0,52.0,c
c_897,f,1969.0,53.0,c
c_2424,m,1965.0,57.0,c
c_2793,m,1933.0,89.0,c
c_5863,f,1954.0,68.0,c
c_642,m,1968.0,54.0,c
c_6858,f,1971.0,51.0,c
c_1071,m,1979.0,43.0,c
c_3921,f,1972.0,50.0,c
c_7576,f,1993.0,29.0,c
c_293,m,1996.0,26.0,c
c_596,m,2002.0,20.0,c
c_4869,m,1956.0,66.0,c
c_4258,f,1959.0,63.0,c
c_550,f,1969.0,53.0,c
c_4878,m,1985.0,37.0,c
c_7034,f,2002.0,20.0,c
c_4750,m,1990.0,32.0,c
c_5890,m,1957.0,65.0,c
c_4124,f,1983.0,39.0,c
c_4626,m,1991.0,31.0,c
c_7994,m,1989.0,33.0,c
c_4382,f,1999.0,23.0,c
c_7224,f,1958.0,64.0,c
c_2607,f,2004.0,18.0,c
c_8165,m,1994.0,28.0,c
c_4237,m,1978.0,44.0,c
c_1200,m,1979.0,43.0,c
c_6587,f,1978.0,44.0,c
c_873,f,1974.0,48.0,c
c_8527,m,2004.0,18.0,c
c_7775,m,1970.0,52.0,c
c_4107,m,2000.0,22.0,c
c_3431,m,1955.0,67.0,c
c_7983,f,1972.0,50.0,c
c_6063,f,1978.0,44.0,c
c_1342,f,1980.0,42.0,c
c_2313,f,1995.0,27.0,c
c_6820,m,1978.0,44.0,c
c_1804,f,1968.0,54.0,c
c_3395,m,1977.0,45.0,c
c_5346,m,1990.0,32.0,c
c_870,f,1951.0,71.0,c
c_4415,m,1974.0,48.0,c
c_4666,f,1964.0,58.0,c
c_8555,f,1973.0,49.0,c
c_6705,m,2004.0,18.0,c
c_7186,m,1979.0,43.0,c
c_1331,f,2001.0,21.0,c
c_2336,f,1980.0,42.0,c
c_6282,f,1957.0,65.0,c
c_6723,f,1982.0,40.0,c
c_2044,f,1952.0,70.0,c
c_4829,f,1987.0,35.0,c
c_2481,m,1992.0,30.0,c
c_3642,f,1952.0,70.0,c
c_1323,f,1977.0,45.0,c
c_8488,f,1957.0,65.0,c
c_235,m,1957.0,65.0,c
c_1669,m,2004.0,18.0,c
c_222,m,1991.0,31.0,c
c_8052,f,1992.0,30.0,c
c_3695,m,1974.0,48.0,c
c_6007,f,1972.0,50.0,c
c_4877,f,1948.0,74.0,c
c_3056,m,1967.0,55.0,c
c_1538,f,1986.0,36.0,c
c_4543,m,1991.0,31.0,c
c_1153,m,1978.0,44.0,c
c_2697,m,1976.0,46.0,c
c_1743,m,1970.0,52.0,c
c_8401,m,2002.0,20.0,c
c_1515,m,1972.0,50.0,c
c_4455,f,1984.0,38.0,c
c_3851,m,1998.0,24.0,c
c_1107,m,1992.0,30.0,c
c_8204,f,1988.0,34.0,c
c_5034,f,2003.0,19.0,c
c_1252,m,1975.0,47.0,c
c_602,m,1946.0,76.0,c
c_2901,f,1949.0,73.0,c
c_6025,m,1957.0,65.0,c
c_501,f,1972.0,50.0,c
c_770,f,1956.0,66.0,c
c_2053,f,2004.0,18.0,c
c_4481,f,1953.0,69.0,c
c_543,f,1979.0,43.0,c
c_3787,m,1975.0,47.0,c
c_2309,f,2004.0,18.0,c
c_6246,f,1995.0,27.0,c
c_5465,m,1988.0,34.0,c
c_3092,m,1983.0,39.0,c
c_3577,m,1979.0,43.0,c
c_2894,f,2004.0,18.0,c
c_6100,m,1941.0,81.0,c
c_3083,f,1941.0,81.0,c
c_5179,m,1962.0,60.0,c
c_7211,m,1976.0,46.0,c
c_1902,f,1970.0,52.0,c
c_1157,f,1965.0,57.0,c
c_3677,f,1960.0,62.0,c
c_3344,m,1982.0,40.0,c
c_7121,f,1960.0,62.0,c
c_93,m,1992.0,30.0,c
c_2466,f,1976.0,46.0,c
c_3716,m,1966.0,56.0,c
c_3841,f,1994.0,28.0,c
c_4643,f,1964.0,58.0,c
c_4500,f,1978.0,44.0,c
c_295,m,1983.0,39.0,c
c_1840,m,1988.0,34.0,c
c_5812,m,1990.0,32.0,c
c_8188,m,1990.0,32.0,c
c_6191,m,1999.0,23.0,c
c_7363,f,1982.0,40.0,c
c_7685,m,1983.0,39.0,c
c_943,f,1995.0,27.0,c
c_1495,m,1945.0,77.0,c
c_2672,f,2004.0,18.0,c
c_5141,m,1966.0,56.0,c
c_4000,m,1965.0,57.0,c
c_549,m,1981.0,41.0,c
c_1647,f,1968.0,54.0,c
c_981,m,1965.0,57.0,c
c_6163,f,1970.0,52.0,c
c_7430,f,2001.0,21.0,c
c_2423,m,1995.0,27.0,c
c_4514,m,1956.0,66.0,c
c_8260,m,1991.0,31.0,c
c_1336,m,1958.0,64.0,c
c_8518,f,1964.0,58.0,c
c_5940,f,1978.0,44.0,c
c_5542,f,1973.0,49.0,c
c_6247,m,2004.0,18.0,c
c_4304,f,1969.0,53.0,c
c_2195,m,1976.0,46.0,c
c_7214,f,1982.0,40.0,c
c_7124,f,1988.0,34.0,c
c_7725,m,2001.0,21.0,c
c_145,f,1987.0,35.0,c
c_7457,m,1972.0,50.0,c
c_7223,f,1971.0,51.0,c
c_4867,f,1998.0,24.0,c
c_6400,m,1975.0,47.0,c
c_863,m,1978.0,44.0,c
c_6900,m,1988.0,34.0,c
c_3669,m,1998.0,24.0,c
c_8336,f,1961.0,61.0,c
c_798,m,1985.0,37.0,c
c_2681,f,1972.0,50.0,c
c_7100,f,1992.0,30.0,c
c_7039,f,1978.0,44.0,c
c_5220,f,1992.0,30.0,c
c_3380,f,1969.0,53.0,c
c_6611,m,1967.0,55.0,c
c_5763,m,1984.0,38.0,c
c_774,f,1959.0,63.0,c
c_5941,m,1951.0,71.0,c
c_2623,f,1951.0,71.0,c
c_105,f,1976.0,46.0,c
c_2091,m,1966.0,56.0,c
c_6430,f,1944.0,78.0,c
c_1903,m,2004.0,18.0,c
c_8196,m,1968.0,54.0,c
c_7483,m,2004.0,18.0,c
c_7429,m,1992.0,30.0,c
c_3000,f,1985.0,37.0,c
c_7677,m,1961.0,61.0,c
c_2836,f,2004.0,18.0,c
c_4894,m,1970.0,52.0,c
c_1190,m,1975.0,47.0,c
c_3819,m,1968.0,54.0,c
c_6481,m,1967.0,55.0,c
c_3163,f,1972.0,50.0,c
c_110,m,1975.0,47.0,c
c_6002,f,1996.0,26.0,c
c_7336,m,1981.0,41.0,c
c_7439,f,1991.0,31.0,c
c_2312,f,1985.0,37.0,c
c_558,m,2004.0,18.0,c
c_5314,f,1983.0,39.0,c
c_909,m,1982.0,40.0,c
c_5265,f,1957.0,65.0,c
c_8582,m,1963.0,59.0,c
c_1522,m,1960.0,62.0,c
c_5517,f,2002.0,20.0,c
c_2851,f,1986.0,36.0,c
c_7975,m,1960.0,62.0,c
c_1534,m,1949.0,73.0,c
c_1119,f,1960.0,62.0,c
